linenum,price,livingArea,lat,lng,county,city,neighborhood,flatBuildingtype,flatFloorCount,numberOfRooms,bathrooms with toilet,toilets,buildingFloorPosition,url
94,254.800 €,98,46.392323699275,16.425828749217,Međimurska,Čakovec,Globetka,U stambenoj zgradi,Jednoetažni,3-sobni,2,,1.,https://www.njuskalo.hr/nekretnine/novogradnja-cakovec-kod-galerije-sjever-oglas-42145395
95,185.965 €,71,46.391642833474,16.423516628466,Međimurska,Čakovec,Globetka,U stambenoj zgradi,Jednoetažni,2-sobni,1,,1.,https://www.njuskalo.hr/nekretnine/novogradnja-cakovec-kod-galerije-sjever-oglas-42145387
96,185.965 €,71,46.391231222412,16.427046238453,Međimurska,Čakovec,Globetka,U stambenoj zgradi,Jednoetažni,2-sobni,1,,1.,https://www.njuskalo.hr/nekretnine/novogradnja-cakovec-kod-galerije-sjever-oglas-42145386
97,229.320 €,88,46.392544969782,16.425101345967,Međimurska,Čakovec,Globetka,U stambenoj zgradi,Jednoetažni,4-sobni,2,,1.,https://www.njuskalo.hr/nekretnine/novogradnja-cakovec-kod-galerije-sjever-oglas-42145385
98,135.000 €,100,46.39359118207114,16.422089902704712,Međimurska,Čakovec,Globetka,U stambenoj zgradi,Dvoetažni,4-sobni,1,1,10.,https://www.njuskalo.hr/nekretnine/cakovec-globetka-dvoetazan-stan-100m-oglas-42130739
99,138.975 €,111,46.500658238938,16.288281356316,Međimurska,Štrigova,Štrigova,U stambenoj zgradi,Dvoetažni,4-sobni,2,1,,https://www.njuskalo.hr/nekretnine/novogradnja-izvrsne-kvalitete-strigovi-oglas-36011154
100,128.150 €,102,46.499181888883,16.287730232266,Međimurska,Štrigova,Štrigova,U stambenoj zgradi,Dvoetažni,4-sobni,2,1,,https://www.njuskalo.hr/nekretnine/novogradnja-izvrsne-kvalitete-strigovi-oglas-36011150
101,1 €,47,46.396772670523,16.430278895468,Međimurska,Čakovec,Globetka,U stambenoj zgradi,Jednoetažni,2-sobni,1,1,2.,https://www.njuskalo.hr/nekretnine/cakovec-20-m-galerije-sjever-47.00-m2-novogradnja-oglas-42129709
102,163.799 €,79,46.40604459247734,16.449206901423963,Međimurska,Čakovec - Okolica,Mihovljan,U stambenoj zgradi,Jednoetažni,3-sobni,1,1,1.,https://www.njuskalo.hr/nekretnine/novogradnja-mihovljan-trosoban-stan-prizemlje-s6-oglas-41061521
103,163.336 €,78,46.406044592477,16.449206901424,Međimurska,Čakovec - Okolica,Mihovljan,U stambenoj zgradi,Jednoetažni,4-sobni,2,1,Prizemlje,https://www.njuskalo.hr/nekretnine/novogradnja-mihovljan-dvosoban-stan-2-kat-s8-oglas-39631282
104,270.000 €,115,,,Međimurska,Čakovec,Centar,U stambenoj zgradi,Jednoetažni,4-sobni,1,1,1.,https://www.njuskalo.hr/nekretnine/potpuno-renoviran-stan-kod-trga-republike-oglas-42101627
105,106.154 €,82,46.396481315553,16.484707399222,Međimurska,Čakovec - Okolica,Pribislavec,U stambenoj zgradi,Jednoetažni,4-sobni,2,2,Prizemlje,https://www.njuskalo.hr/nekretnine/pribislavec-cetverosobni-stan-urbanoj-vili-oglas-38487567
106,106.154 €,82,46.397069540751,16.489157461246,Međimurska,Čakovec - Okolica,Pribislavec,U stambenoj zgradi,Jednoetažni,4-sobni,2,2,Prizemlje,https://www.njuskalo.hr/nekretnine/pribislavec-cetverosobni-stan-urbanoj-vili-oglas-38487566
107,113.425 €,45,46.394382623227,16.423033175218,Međimurska,Čakovec,Globetka,U stambenoj zgradi,Jednoetažni,2-sobni,1,,1.,https://www.njuskalo.hr/nekretnine/cakovec-top-lokacija-2-sobni-stan-43.5-m2-novogradnja-galerija-sjever-oglas-42069928
108,163.872 €,91,46.408804252637,16.450069313513,Međimurska,Čakovec - Okolica,Mihovljan,U stambenoj zgradi,Jednoetažni,3-sobni,1,1,1.,https://www.njuskalo.hr/nekretnine/mihovljan-3-sobni-stan-88.54-m2-novogradnja-pogledom-prema-cakovcu-oglas-40821352
109,228.254 €,126,46.407126026701,16.444043173965,Međimurska,Čakovec - Okolica,Mihovljan,U stambenoj zgradi,Jednoetažni,4-sobni,2,2,3.,https://www.njuskalo.hr/nekretnine/mihovljan-penthouse-135-m2-novogradnja-pogledom-prema-cakovcu-oglas-40142826
110,147.000 €,124,16.4410346,46.4040305,Međimurska,Čakovec - Okolica,Mihovljan,U kući,Dvoetažni,4-sobni,1,2,,https://www.njuskalo.hr/nekretnine/stan-mihovljan-novogradnja-124.00-m2-izdana-uporabna-dozvola-oglas-39843474
111,390.350 €,211,16.441034,46.40403,Međimurska,Čakovec - Okolica,Mihovljan,U stambenoj zgradi,Jednoetažni,4-sobni,3,,3.,https://www.njuskalo.hr/nekretnine/mihovljan-penthouse-211-m2-vrhunski-dozivljaj-prvoklasnim-pogledom-oglas-38467631
112,240.170 €,90,46.392225199042,16.428228432695,Međimurska,Čakovec,Globetka,U stambenoj zgradi,Jednoetažni,3-sobni,1,,3.,https://www.njuskalo.hr/nekretnine/cakovec-top-lokacija-penthouse-85.78-m2-novogradnja-galerija-sjever-oglas-42069773
