linenum,price,livingArea,lat,lng,county,city,neighborhood,flatBuildingtype,flatFloorCount,numberOfRooms,bathrooms with toilet,toilets,buildingFloorPosition,url
66,155.000,87,45.977183,15.948276,Krapinsko-zagorska,Donja Stubica,Donja Stubica,U stambenoj zgradi,Jednoetažni,3-sobni,,,1.,https://www.njuskalo.hr/nekretnine/prodaja-stan-donja-stubica-toplicka-3s-87m2-oglas-41926561
67,155.000,87,45.979656,15.971414,Krapinsko-zagorska,Donja Stubica,Donja Stubica,U stambenoj zgradi,Jednoetažni,3-sobni,,,Prizemlje,https://www.njuskalo.hr/nekretnine/prodaja-stan-donja-stubica-toplicka-3s-87m2-oglas-41926557
68,165.000,80,45.96378274668,15.934119441269,Krapinsko-zagorska,Stubičke Toplice,Stubičke Toplice,U kući,Jednoetažni,4-sobni,2,,Prizemlje,https://www.njuskalo.hr/nekretnine/stubicke-toplice-oaza-parku-prirode-medvednica-samo-40-km-zagreb-oglas-41917390
69,1,107,46.166653123566,15.757221789131,Krapinsko-zagorska,Pregrada,Pregrada,U stambenoj zgradi,Jednoetažni,2-sobni,1,1,1.,https://www.njuskalo.hr/nekretnine/vrhovi-pregrade-stan-87m2-oglas-38977305
70,147.100,95,46.02521078,15.904725715000001,Krapinsko-zagorska,Zabok,Zabok,U kući,Jednoetažni,2-sobni,1,,Prizemlje,https://www.njuskalo.hr/nekretnine/stan-zabok-88.00-m2-oglas-41587888
71,145.000,140,46.09453583652792,16.0793924331665,Krapinsko-zagorska,Zlatar,Zlatar,U stambenoj zgradi,Dvoetažni,4-sobni,3,,Visoko prizemlje,https://www.njuskalo.hr/nekretnine/stan-zlatar-140.00-m2-novogradnja-oglas-41590983
72,135.000,123,46.09453583652792,16.0793924331665,Krapinsko-zagorska,Zlatar,Zlatar,U stambenoj zgradi,Dvoetažni,4-sobni,2,,Visoko prizemlje,https://www.njuskalo.hr/nekretnine/stan-zlatar-123.00-m2-novogradnja-oglas-41590893
73,295.000,163,45.99615482052,15.918321991085,Krapinsko-zagorska,Oroslavje,Oroslavje,U stambenoj zgradi,Jednoetažni,5+ sobni,2,2,2.,https://www.njuskalo.hr/nekretnine/oroslavje-prekrasan-dvoetazni-stan-3s-db-163m2-oglas-40124995
74,1.790,80,45.97222818666098,15.929379537531846,Krapinsko-zagorska,Stubičke Toplice,Stubičke Toplice,U stambenoj zgradi,Jednoetažni,3-sobni,2,,Prizemlje,https://www.njuskalo.hr/nekretnine/stan-stubicke-toplice-80.00-m2-novogradnja-oglas-38895834
75,85.000,63,45.977123,15.932182,Krapinsko-zagorska,Stubičke Toplice,Stubičke Toplice,U stambenoj zgradi,Jednoetažni,2-sobni,1,,5.,https://www.njuskalo.hr/nekretnine/stan-stubicke-toplice-63.00-m2-oglas-38886360
