linenum,price,lat,lng,location,flatBuildingtype,flatFloorCount,numberOfRooms,buildingFloorPosition,livingArea,url,bathrooms with toilet,toilets
121,260.000 €,42.652647243399,18.085620079815,Dubrovnik,U stambenoj zgradi,Jednoetažni,4-sobni,Prizemlje,86,https://www.njuskalo.hr/nekretnine/stan-ulica-ante-starcevica-69-dubrovnik-86.00-m2-oglas-40230719,,
122,1.220.000 €,42.641020298695,18.109299290779,Dubrovnik,U kući,Višeetažni,5+ sobni,,163,https://www.njuskalo.hr/nekretnine/stan-dubrovnik-163.00-m2-oglas-41300024,4,
123,309.000 €,42.982280681683,17.490399608772,Slivno,U stambenoj zgradi,Jednoetažni,4-sobni,3.,102,https://www.njuskalo.hr/nekretnine/stan-prodaja-novogradnja-duba-4-soban-102-m2-oglas-41485616,2,
124,800.000 €,42.643072520342,18.081215430732,Dubrovnik,U stambenoj zgradi,Višeetažni,5+ sobni,1.,220,https://www.njuskalo.hr/nekretnine/top-ponuda-dubrovnik-5s-garaza-pm-red-mora-oglas-41365532,3,2
125,465.000 €,42.656524711055,18.079027445163,Dubrovnik,U stambenoj zgradi,Jednoetažni,3-sobni,Prizemlje,101,https://www.njuskalo.hr/nekretnine/dubrovnik-lapad-stan-101-m2-parking-mjesto-oglas-42201003,1,1
126,449.190 €,42.664749113033,18.068899508554,Dubrovnik,U stambenoj zgradi,Jednoetažni,3-sobni,1.,72,https://www.njuskalo.hr/nekretnine/stan-solitudu-pogled-more-oglas-42200693,1,
127,502.175 €,42.663212778526,18.066180137682,Dubrovnik,U stambenoj zgradi,Jednoetažni,3-sobni,Prizemlje,94,https://www.njuskalo.hr/nekretnine/stan-solitudu-oglas-42200692,2,
128,375.915 €,42.663745611459,18.06898362058,Dubrovnik,U stambenoj zgradi,Jednoetažni,3-sobni,Prizemlje,65,https://www.njuskalo.hr/nekretnine/stan-solitudu-oglas-42200691,1,
129,808.000 €,42.641833601402,18.106478351368,Dubrovnik,U stambenoj zgradi,Jednoetažni,4-sobni,,135,https://www.njuskalo.hr/nekretnine/luksuzan-stan-135m2-stradun-dubrovnik-prodaja-oglas-36197209,2,
130,966.500 €,42.904083139927565,16.803399932253313,Korčula,U stambenoj zgradi,Dvoetažni,4-sobni,Penthouse,310,https://www.njuskalo.hr/nekretnine/korcula-luksuzan-penthouse-bazenom-prvi-red-plaze-parking-oglas-41426344,2,1
131,240.000 €,,,Dubrovnik - Okolica,U stambenoj zgradi,Jednoetažni,2-sobni,Suteren,61,https://www.njuskalo.hr/nekretnine/stan-orasac-61-m2-oglas-39849388,1,
132,220.000 €,,,Dubrovnik - Okolica,U stambenoj zgradi,Jednoetažni,3-sobni,1.,87,https://www.njuskalo.hr/nekretnine/stan-zaton-novogradnja-oglas-41917809,1,
133,640.000 €,42.9393916,16.7918946,Blato,U stambenoj zgradi,Jednoetažni,2-sobni,Prizemlje,160,https://www.njuskalo.hr/nekretnine/luksuzan-stan-prvi-red-mora-korcula-oglas-40491472,2,1
134,360.000 €,42.62266444030913,18.168146085503498,Župa Dubrovačka,U stambenoj zgradi,Jednoetažni,3-sobni,2.,79,https://www.njuskalo.hr/nekretnine/dubrovnik-trosoban-stan-80m2-oglas-41135299,1,
135,150.000 €,42.95129641987026,17.14523976841797,Korčula,U stambenoj zgradi,Jednoetažni,3-sobni,1.,60,https://www.njuskalo.hr/nekretnine/stan-korcula-60.00-m2-oglas-42194736,1,
136,220.000 €,42.58032,18.21173,Konavle,U kući,Jednoetažni,3-sobni,Visoko prizemlje,85,https://www.njuskalo.hr/nekretnine/stan-cavtat-65.00-m2-novogradnja-oglas-40046228,2,
137,665.000 €,,,Korčula,U stambenoj zgradi,Jednoetažni,3-sobni,Suteren,160,https://www.njuskalo.hr/nekretnine/otok-korcula-novogradnja-luksuzan-3s-stan-160-m2-terasom-bazen-oglas-41341786,2,3
138,800.000 €,,,Korčula,U stambenoj zgradi,Jednoetažni,3-sobni,1.,193,https://www.njuskalo.hr/nekretnine/otok-korcula-novogradnja-luksuzan-3s-dvoetazni-penthouse-193-m2-oglas-41341785,2,3
139,560.000 €,,,Korčula,U stambenoj zgradi,Jednoetažni,3-sobni,1.,134,https://www.njuskalo.hr/nekretnine/otok-korcula-novogradnja-luksuzan-3s-stan-134-m2-terasom-bazen-oglas-41341784,2,3
140,239.925 €,42.954521855116,16.68284995819,Vela Luka,U stambenoj zgradi,Jednoetažni,3-sobni,,70,https://www.njuskalo.hr/nekretnine/deluxe-stan-bazenom-ekskluzivna-oaza-plazi-srcu-korcule-oglas-42179183,,
141,494.563 €,42.9297182,16.888644,Korčula,U stambenoj zgradi,Jednoetažni,2-sobni,Prizemlje,100,https://www.njuskalo.hr/nekretnine/luksuzan-stan-prvi-red-mora-korcula-oglas-39849426,2,1
142,350.000 €,42.582397658753,18.212329771159,Konavle,U stambenoj zgradi,Jednoetažni,3-sobni,Prizemlje,74,https://www.njuskalo.hr/nekretnine/moderno-ureden-dvosoban-stan-cavtatu-otvoreni-pogled-more-oglas-39979657,1,
143,800.000 €,,,Dubrovnik,U stambenoj zgradi,Jednoetažni,3-sobni,1.,110,https://www.njuskalo.hr/nekretnine/ekskluzivna-prodaja-trosoban-komforan-stan-terasom-pogledom-oglas-41416239,,
144,168.919 €,42.582494249807,18.217309060521,Konavle,U stambenoj zgradi,Jednoetažni,2-sobni,Potkrovlje,54,https://www.njuskalo.hr/nekretnine/cavtat-moderan-2s-stan-54.00-m2-novogradnja-parking-oglas-40800332,1,
145,178.374 €,42.582494249807,18.217309060521,Konavle,U stambenoj zgradi,Jednoetažni,2-sobni,Potkrovlje,57,https://www.njuskalo.hr/nekretnine/cavtat-moderan-2s-stan-57.00-m2-novogradnja-parking-oglas-40800272,1,
146,186.248 €,42.582494249807,18.217309060521,Konavle,U stambenoj zgradi,Jednoetažni,2-sobni,2.,60,https://www.njuskalo.hr/nekretnine/cavtat-moderan-2s-stan-60.00-m2-novogradnja-parking-balkon-oglas-40800217,1,
147,193.502 €,42.582494249807,18.217309060521,Konavle,U stambenoj zgradi,Jednoetažni,2-sobni,2.,62,https://www.njuskalo.hr/nekretnine/cavtat-moderan-2s-stan-62.00-m2-novogradnja-parking-balkon-oglas-40800180,1,
148,191.704 €,42.582494249807,18.217309060521,Konavle,U stambenoj zgradi,Jednoetažni,2-sobni,1.,61,https://www.njuskalo.hr/nekretnine/cavtat-moderni-2s-stan-61.00-m2-novogradnja-parking-balkon-oglas-40800142,1,
149,193.502 €,42.582494249807,18.217309060521,Konavle,U stambenoj zgradi,Jednoetažni,2-sobni,1.,62,https://www.njuskalo.hr/nekretnine/cavtat-moderni-2s-stan-62.00-m2-novogradnja-parking-balkon-oglas-40800093,1,
150,267.964 €,42.582494249807,18.217309060521,Konavle,U stambenoj zgradi,Jednoetažni,4-sobni,Potkrovlje,86,https://www.njuskalo.hr/nekretnine/cavtat-4s-stan-86.00-m2-novogradnja-parking-oglas-40799768,1,1
151,296.701 €,42.582494249807,18.217309060521,Konavle,U stambenoj zgradi,Jednoetažni,4-sobni,2.,95,https://www.njuskalo.hr/nekretnine/cavtat-4s-stan-95.00-m2-novogradnja-parking-balkoni-oglas-40799674,1,1
152,269.997,42.582494249807,18.217309060521,Konavle,U stambenoj zgradi,Jednoetažni,4-sobni,1.,95,https://www.njuskalo.hr/nekretnine/cavtat-4s-stan-95.00-m2-novogradnja-balkoni-parking-oglas-40799559,1,1
153,645.000 €,42.6417647,18.1083831,Dubrovnik,U stambenoj zgradi,Jednoetažni,4-sobni,1.,93,https://www.njuskalo.hr/nekretnine/dubrovnik-stari-grad-stan-93-m2-oglas-41925125,,
154,75.000 €,43.032152458136,17.500726087406,Ploče,U kući,Dvoetažni,1-sobni,,60,https://www.njuskalo.hr/nekretnine/stan-komin-60.00-m2-oglas-42157824,2,
155,830.000 €,42.645939740798,18.087828632788,Dubrovnik,U stambenoj zgradi,Jednoetažni,5+ sobni,1.,178,https://www.njuskalo.hr/nekretnine/prodaja-dubrovnik-peterosoban-stan-garaza-terasa-oglas-39979585,3,3
156,620.000 €,42.581648716482,18.213411917356,Konavle,U kući,Jednoetažni,4-sobni,1.,160,https://www.njuskalo.hr/nekretnine/stan-cavtatu-pogled-more-oglas-41791675,4,
157,440.000 €,42.646569708592,18.101502178626,Dubrovnik,U kući,Jednoetažni,2-sobni,Prizemlje,88,https://www.njuskalo.hr/nekretnine/stan-dubrovniku-oglas-41525919,1,
158,580.000 €,42.661950997264,18.070809866868,Dubrovnik,U stambenoj zgradi,Jednoetažni,4-sobni,,102,https://www.njuskalo.hr/nekretnine/stan-solitudu-pogled-more-oglas-41517960,2,
159,550.000 €,42.674464108874,18.132526753796,Dubrovnik - Okolica,U stambenoj zgradi,Jednoetažni,3-sobni,,140,https://www.njuskalo.hr/nekretnine/stan-rozatu-penthouse-oglas-41272292,2,3
160,168.919 €,42.580550233735,18.211471048533,Konavle,U stambenoj zgradi,Jednoetažni,2-sobni,3.,57,https://www.njuskalo.hr/nekretnine/stanovi-cavtatu-novogradnja-oglas-40787212,1,
161,210.000 €,42.640098904422,18.107794039739,Dubrovnik,U kući,Jednoetažni,Garsonijera,Prizemlje,23,https://www.njuskalo.hr/nekretnine/apartman-staroj-gradskoj-jezgri-oglas-39393080,1,
162,310.000 €,42.640915796376,18.106295431231,Dubrovnik,U kući,Jednoetažni,3-sobni,Visoko potkrovlje,60,https://www.njuskalo.hr/nekretnine/stan-starom-gradu-oglas-38849575,1,
163,320.000 €,42.648425705428,18.098720178076,Dubrovnik,U stambenoj zgradi,Jednoetažni,3-sobni,1.,80,https://www.njuskalo.hr/nekretnine/dvosoban-stan-ilijinoj-glavici-oglas-38787632,1,
164,290.000 €,42.62439060431,18.207351002853,Župa Dubrovačka,U kući,Jednoetažni,4-sobni,,158,https://www.njuskalo.hr/nekretnine/stan-mlinima-pogled-more-oglas-38728928,2,1
165,687.500 €,42.701466394056,18.008282772548,Dubrovnik - Okolica,U kući,Jednoetažni,4-sobni,,150,https://www.njuskalo.hr/nekretnine/luksuzni-stanovi-orascu-pogled-more-oglas-38600506,3,
166,800.000 €,42.648063026885,18.079772649751,Dubrovnik,U kući,Jednoetažni,4-sobni,,178,https://www.njuskalo.hr/nekretnine/luksuzan-dvoetazni-stan-gorici-pogled-more-oglas-38600496,2,
167,550.000 €,42.64347024465,18.115916937323,Dubrovnik,U kući,Jednoetažni,4-sobni,1.,103,https://www.njuskalo.hr/nekretnine/stan-plocama-pogled-more-oglas-38600495,2,
168,420.000 €,42.62576699729,18.20923693569,Župa Dubrovačka,U kući,Jednoetažni,4-sobni,Visoko potkrovlje,102,https://www.njuskalo.hr/nekretnine/stan-mlinima-oglas-38600483,3,
169,1.000.000 €,42.642236387313,18.105225402229,Dubrovnik,U kući,Jednoetažni,4-sobni,,170,https://www.njuskalo.hr/nekretnine/stan-pilama-oglas-38600482,4,
170,265.000 €,42.5762101,18.2424217,Konavle,U stambenoj zgradi,Jednoetažni,3-sobni,2.,82,https://www.njuskalo.hr/nekretnine/zvekovica-ispod-magistrale-novogradnja-stambena-jedinica-82.83-m2-oglas-39674570,,
171,219.000 €,42.5762101,18.2424217,Konavle,U stambenoj zgradi,Jednoetažni,3-sobni,1.,70,https://www.njuskalo.hr/nekretnine/zvekovica-ispod-magistrale-novogradnja-stambena-jedinica-70-m2-oglas-39674610,,
172,265.000 €,42.5762101,18.2424217,Konavle,U stambenoj zgradi,Jednoetažni,3-sobni,1.,82,https://www.njuskalo.hr/nekretnine/zvekovica-ispod-magistrale-novogradnja-stambena-jedinica-82.83-m2-oglas-39674600,,
173,225.000 €,42.5762101,18.2424217,Konavle,U stambenoj zgradi,Jednoetažni,3-sobni,1.,72,https://www.njuskalo.hr/nekretnine/zvekovica-ispod-magistrale-novogradnja-stambena-jedinica-72-m2-oglas-39674540,,
174,144.000 €,42.5762101,18.2424217,Konavle,U stambenoj zgradi,Jednoetažni,2-sobni,Prizemlje,43,https://www.njuskalo.hr/nekretnine/zvekovica-ispod-magistrale-novogradnja-stambena-jedinica-43-m2-oglas-39674568,,
175,267,42.583446218876,18.215243895721,Konavle,U stambenoj zgradi,Višeetažni,4-sobni,3.,86,https://www.njuskalo.hr/nekretnine/stan-cavtat-86.44-m2-novogradnja-oglas-41698042,1,1
176,115.000 €,43.05232432699035,17.64549136161804,Metković,U stambenoj zgradi,Jednoetažni,3-sobni,4.,69,https://www.njuskalo.hr/nekretnine/povoljno-trosoban-stan-metkovic-69.52m2-odlican-raspored-soba-oglas-40338704,1,
177,222.000 €,42.5762101,18.2424217,Konavle,U stambenoj zgradi,Jednoetažni,3-sobni,Prizemlje,71,https://www.njuskalo.hr/nekretnine/zvekovica-ispod-magistrale-novogradnja-stambena-jedinica-71-m2-oglas-39674587,,
178,153.000 €,42.5762101,18.2424217,Konavle,U stambenoj zgradi,Jednoetažni,3-sobni,3.,47,https://www.njuskalo.hr/nekretnine/zvekovica-ispod-magistrale-novogradnja-stambena-jedinica-47-m2-oglas-39674611,,
179,829.000 €,42.638729049561,18.107794160502,Dubrovnik,U kući,Višeetažni,5+ sobni,,178,https://www.njuskalo.hr/nekretnine/dubrovnik-elitni-troetazni-stan-vili-1-red-mora-oglas-32651296,3,
180,165.000 €,42.5762101,18.2424217,Konavle,U stambenoj zgradi,Jednoetažni,2-sobni,Prizemlje,50,https://www.njuskalo.hr/nekretnine/zvekovica-ispod-magistrale-novogradnja-stambena-jedinica-50.56-m2-oglas-39674599,,
181,190.000 €,42.5762101,18.2424217,Konavle,U stambenoj zgradi,Jednoetažni,3-sobni,1.,60,https://www.njuskalo.hr/nekretnine/zvekovica-ispod-magistrale-novogradnja-stambena-jedinica-60-m2-oglas-39674536,,
182,440.000 €,42.957473826871,17.116703793828,Korčula,U stambenoj zgradi,Jednoetažni,3-sobni,2.,116,https://www.njuskalo.hr/nekretnine/korcula-uvala-vrbovica-dvosoban-stan-novogradnji-oglas-40619878,2,
183,95.760 €,43.054903482761,17.650565984557,Metković,U stambenoj zgradi,Višeetažni,1-sobni,1.,47,https://www.njuskalo.hr/nekretnine/metkovic-przine-jednosobni-stanovi-prvi-kat-oglas-39181476,,
184,270.000 €,42.5812683,18.2175941,Konavle,U stambenoj zgradi,Jednoetažni,3-sobni,Prizemlje,140,https://www.njuskalo.hr/nekretnine/cavtat-novogradnja-stan-140m2-prizemlje-s1-oglas-40941962,,
185,10 €,,,Dubrovnik,U stambenoj zgradi,Jednoetažni,3-sobni,1.,89,https://www.njuskalo.hr/nekretnine/prostrani-stan-mirnom-dijelu-grada-oglas-40964780,1,
186,400.000 €,,,Dubrovnik,U stambenoj zgradi,Jednoetažni,2-sobni,Penthouse,70,https://www.njuskalo.hr/nekretnine/dubrovnik-fantastican-luksuzan-penthouse-terasom-oglas-26310128,1,
187,360.000 €,,,Župa Dubrovačka,U stambenoj zgradi,Jednoetažni,2-sobni,1.,75,https://www.njuskalo.hr/nekretnine/dvosobni-stan-garazom-cibaca-oglas-42117969,1,
188,123.125 €,42.953792950264,16.680051719602,Vela Luka,U stambenoj zgradi,Jednoetažni,2-sobni,,49,https://www.njuskalo.hr/nekretnine/stan-more-oglas-42110497,1,
189,2.000 €,43.025578253445,17.604830598885,Metković,U stambenoj zgradi,Jednoetažni,3-sobni,Prizemlje,90,https://www.njuskalo.hr/nekretnine/stan-metkovic-90.00-m2-novogradnja-oglas-41806259,1,1
190,228.000 €,42.5812683,18.2175941,Konavle,U stambenoj zgradi,Jednoetažni,3-sobni,1.,118,https://www.njuskalo.hr/nekretnine/cavtat-novogradnja-stan-118m2-prvi-kat-s2-oglas-40941870,,
191,312.000 €,42.5812683,18.2175941,Konavle,U stambenoj zgradi,Jednoetažni,5+ sobni,Potkrovlje,128,https://www.njuskalo.hr/nekretnine/cavtat-novogradnja-stan-128m2-potkrovlje-s3-oglas-40941965,,
192,95.760 €,43.054903482761,17.650565984557,Metković,U stambenoj zgradi,Višeetažni,1-sobni,3.,47,https://www.njuskalo.hr/nekretnine/metkovic-przine-jednosobni-stanovi-treci-kat-oglas-39181464,,
193,106.025 €,42.953599438452,16.680373598497,Vela Luka,U stambenoj zgradi,Jednoetažni,2-sobni,1.,42,https://www.njuskalo.hr/nekretnine/oaza-luksuza-more-oglas-42101661,1,
194,145.425 €,42.954968832574,16.681375942961,Vela Luka,U stambenoj zgradi,Jednoetažni,2-sobni,2.,58,https://www.njuskalo.hr/nekretnine/inovativni-luksuz-more-oglas-42101657,1,
195,137.175 €,42.953557693693,16.683565745102,Vela Luka,U stambenoj zgradi,Jednoetažni,3-sobni,1.,54,https://www.njuskalo.hr/nekretnine/oaza-luksuza-more-oglas-42101649,1,
196,133.775 €,42.954046679155,16.682020504835,Vela Luka,U stambenoj zgradi,Jednoetažni,2-sobni,1.,53,https://www.njuskalo.hr/nekretnine/oaza-luksuza-more-oglas-42101647,1,
197,99.575 €,42.955501375001,16.6821199414,Vela Luka,U stambenoj zgradi,Jednoetažni,2-sobni,2.,39,https://www.njuskalo.hr/nekretnine/inovativni-luksuz-more-oglas-42101646,1,
198,142.575 €,42.953781540463,16.682965116125,Vela Luka,U stambenoj zgradi,Jednoetažni,2-sobni,,57,https://www.njuskalo.hr/nekretnine/impresivan-stan-more-oglas-42101645,1,
199,144.200 €,42.953870328771,16.68119345341,Vela Luka,U stambenoj zgradi,Jednoetažni,3-sobni,2.,57,https://www.njuskalo.hr/nekretnine/ekskluzivni-stan-more-oglas-42101644,1,
200,145.425 €,42.955425435262,16.681741605669,Vela Luka,U stambenoj zgradi,Jednoetažni,2-sobni,,58,https://www.njuskalo.hr/nekretnine/stan-more-oglas-42101643,1,
201,137.350 €,42.955737707185,16.679203874225,Vela Luka,U stambenoj zgradi,Jednoetažni,2-sobni,2.,54,https://www.njuskalo.hr/nekretnine/raritet-more-oglas-42101640,1,
202,144.200 €,42.955562024221,16.681328749317,Vela Luka,U stambenoj zgradi,Jednoetažni,3-sobni,,57,https://www.njuskalo.hr/nekretnine/oaza-more-oglas-42101636,1,
203,1.100.000 €,42.642135498584,18.113214969635,Dubrovnik,U kući,Višeetažni,5+ sobni,1.,154,https://www.njuskalo.hr/nekretnine/dubrovnik-stan-plocama-ekskluzivna-lokacija-154.00-m2-oglas-38215900,5+,
204,2.990 €,,,Župa Dubrovačka,U stambenoj zgradi,Jednoetažni,1-sobni,Prizemlje,56,https://www.njuskalo.hr/nekretnine/stanovi-zupi-dubrovackoj-novogradnja-oglas-39181480,1,
205,11 €,,,Župa Dubrovačka,U stambenoj zgradi,Jednoetažni,2-sobni,Prizemlje,62,https://www.njuskalo.hr/nekretnine/stan-prodaja-mlini-62.33m2-oglas-36617897,1,
206,450.000 €,,,Konavle,U kući,Jednoetažni,Garsonijera,Prizemlje,57,https://www.njuskalo.hr/nekretnine/dva-apartmana-centru-cavtata-oglas-33582718,2,
207,11 €,,,Župa Dubrovačka,U stambenoj zgradi,Jednoetažni,3-sobni,Visoko potkrovlje,109,https://www.njuskalo.hr/nekretnine/stan-prodaja-mlini-90.93m2-oglas-36617895,3,
208,480.000 €,,,Konavle,U stambenoj zgradi,Dvoetažni,3-sobni,1.,123,https://www.njuskalo.hr/nekretnine/stan-kamenoj-vili-cavtat-oglas-33995939,3,
209,167.440 €,42.626918470685,18.163965245517,Župa Dubrovačka,U stambenoj zgradi,Jednoetažni,2-sobni,,56,https://www.njuskalo.hr/nekretnine/potpuno-renovirani-namjesteni-obiteljski-stanovi-zupa-dubrovacka-n-oglas-40473410,1,
210,280.000 €,42.640069230339,18.10776561326,Dubrovnik,U stambenoj zgradi,Jednoetažni,2-sobni,,44,https://www.njuskalo.hr/nekretnine/jednosobni-stan-izvrsnoj-lokaciji-centru-dubrovnika-nadomak-glav-oglas-39255463,1,
211,160.000 €,42.954702627206444,17.137183117303152,Korčula,U stambenoj zgradi,Jednoetažni,2-sobni,1.,57,https://www.njuskalo.hr/nekretnine/stan-korcula-57.00-m2-novogradnja-oglas-41111395,1,
212,237.500 €,42.9297182,16.888644,Korčula,U stambenoj zgradi,Jednoetažni,2-sobni,Prizemlje,76,https://www.njuskalo.hr/nekretnine/dvosoban-stan-50m-mora-korcula-oglas-40387178,1,
213,393.812 €,42.9297182,16.888644,Korčula,U stambenoj zgradi,Dvoetažni,3-sobni,2.,126,https://www.njuskalo.hr/nekretnine/trosoban-stan-150m-mora-korcula-oglas-40421164,2,
214,59.000 €,43.053387480574195,17.65465199412065,Metković,U stambenoj zgradi,Jednoetažni,3-sobni,Prizemlje,100,https://www.njuskalo.hr/nekretnine/metkovic-unka-3-poslovna-prostora-stan-100.4-m2-video-oglas-42073037,,
215,465.000 €,42.656676738387,18.078439970674,Dubrovnik,U stambenoj zgradi,Jednoetažni,3-sobni,Prizemlje,101,https://www.njuskalo.hr/nekretnine/dubrovnik-lapad-stan-101-m2-parkign-mjesto-oglas-42070576,1,1
216,235.000 €,,,Korčula,U kući,Dvoetažni,5+ sobni,2.,160,https://www.njuskalo.hr/nekretnine/korcula-centar-dvoetazni-stan-djeljiv-dvije-stambene-jedinice-oglas-23282921,,
217,227.000 €,,,Dubrovnik - Okolica,U stambenoj zgradi,Jednoetažni,3-sobni,2.,87,https://www.njuskalo.hr/nekretnine/zaton-trosobni-stan-87-m2-oglas-37387429,,
218,360.000 €,,,Dubrovnik,U kući,Jednoetažni,5+ sobni,1.,104,https://www.njuskalo.hr/nekretnine/stan-dubrovnik-nuncijata-plus-garaza-oglas-37410740,1,
219,2.700 €,,,Konavle,U stambenoj zgradi,Jednoetažni,3-sobni,1.,75,https://www.njuskalo.hr/nekretnine/zvekovica-novogradnja-oglas-38591614,,
220,129.000 €,,,Konavle,U kući,Jednoetažni,1-sobni,1.,45,https://www.njuskalo.hr/nekretnine/stan-cavtat-oglas-36568330,,
221,690.000 €,,,Dubrovnik,U stambenoj zgradi,Jednoetažni,2-sobni,3.,102,https://www.njuskalo.hr/nekretnine/luksuzna-nekretnina-iskljucivo-posredovanje-oglas-35329766,,
222,399.000 €,,,Dubrovnik,U stambenoj zgradi,Jednoetažni,2-sobni,1.,68,https://www.njuskalo.hr/nekretnine/moderni-luksuzni-stan-dubrovnik-ploce-oglas-37495257,1,
223,176.000 €,42.65487207997571,18.0804705619812,Dubrovnik,U kući,Jednoetažni,4-sobni,Visoko prizemlje,55,https://www.njuskalo.hr/nekretnine/stan-dubrovnik-lapad-dvije-odvojene-stambene-jedinice-30m2-25m2-oglas-41590169,2,2
224,399.488 €,42.655358655545,18.070044909855,Dubrovnik,U stambenoj zgradi,Jednoetažni,1-sobni,Prizemlje,62,https://www.njuskalo.hr/nekretnine/stan-dubrovnik-62-m2-novogradnja-oglas-41024090,1,
225,194.250 €,42.549189998442,18.282463331668,Konavle,U stambenoj zgradi,Jednoetažni,3-sobni,Prizemlje,77,https://www.njuskalo.hr/nekretnine/cilipi-novogradnja-2s-db-77.7m2-oglas-39800695,1,1
226,10 €,,,Župa Dubrovačka,U stambenoj zgradi,Jednoetažni,2-sobni,Prizemlje,75,https://www.njuskalo.hr/nekretnine/dvosobni-stan-novogradnji-mlini-oglas-38478026,1,
227,191.704 €,42.583446218876,18.215243895721,Konavle,U stambenoj zgradi,Višeetažni,2-sobni,1.,61,https://www.njuskalo.hr/nekretnine/stan-cavtat-61.84-m2-novogradnja-oglas-41696758,1,
228,650.000 €,42.639296463308,18.111718683728,Dubrovnik,U stambenoj zgradi,Jednoetažni,4-sobni,1.,93,https://www.njuskalo.hr/nekretnine/dubrovnik-stari-grad-investicija-apartman-hostel-93m2-oglas-41221223,4,4
229,2.990 €,42.5751526621,18.241593493605,Konavle,U stambenoj zgradi,Jednoetažni,3-sobni,2.,75,https://www.njuskalo.hr/nekretnine/stan-a3-novogradnja-prodaja-zvekovica-75.91-m2-3-oglas-42026110,2,2
230,3.490 €,42.576019184481,18.240445297136,Konavle,U stambenoj zgradi,Jednoetažni,3-sobni,3.,61,https://www.njuskalo.hr/nekretnine/stan-a4-novogradnja-prodaja-zvekovica-61.07-m2-3-oglas-42026108,2,2
231,10 €,,,Dubrovnik,U kući,Dvoetažni,4-sobni,Prizemlje,115,https://www.njuskalo.hr/nekretnine/stan-prodaja-dubrovnik-115m2-oglas-38685843,4,
232,600.000 €,,,Dubrovnik,U stambenoj zgradi,Jednoetažni,2-sobni,Potkrovlje,90,https://www.njuskalo.hr/nekretnine/dvosobni-stan-plocama-oglas-33582728,1,
233,175.000 €,,,Konavle,U kući,Jednoetažni,2-sobni,Visoko potkrovlje,64,https://www.njuskalo.hr/nekretnine/dvosobni-stan-cilipi-oglas-40556698,1,
234,770.000 €,,,Dubrovnik,U kući,Jednoetažni,4-sobni,3.,135,https://www.njuskalo.hr/nekretnine/prostrani-stan-starom-gradu-oglas-33582695,2,
235,385.000 €,,,Konavle,U stambenoj zgradi,Jednoetažni,3-sobni,Visoko potkrovlje,83,https://www.njuskalo.hr/nekretnine/penthouse-krovnom-terasom-pogledom-more-cavtat-oglas-40507146,2,
236,11 €,,,Župa Dubrovačka,U stambenoj zgradi,Jednoetažni,2-sobni,Prizemlje,72,https://www.njuskalo.hr/nekretnine/stan-prodaja-mlini-72.31m2-oglas-36617898,1,
237,11 €,,,Konavle,U kući,Dvoetažni,4-sobni,1.,145,https://www.njuskalo.hr/nekretnine/dvoetazni-stan-poluganju-cavtat-oglas-41540836,3,
238,220.000 €,,,Konavle,U kući,Jednoetažni,2-sobni,Prizemlje,74,https://www.njuskalo.hr/nekretnine/dvosobni-stan-poluganju-cavtat-oglas-41533522,2,
239,485.000 €,,,Konavle,U stambenoj zgradi,Jednoetažni,3-sobni,Visoko potkrovlje,84,https://www.njuskalo.hr/nekretnine/trosobni-stan-pogledom-more-oglas-41033602,2,
240,441.000 €,42.946873315713,17.166847364058,Korčula,U stambenoj zgradi,Jednoetažni,4-sobni,2.,140,https://www.njuskalo.hr/nekretnine/prodaja-stana-40-mt-mora-soline-korcula-oglas-38601190,,
241,209.120 €,42.628245134968,18.162207750422,Župa Dubrovačka,U stambenoj zgradi,Jednoetažni,4-sobni,1.,72,https://www.njuskalo.hr/nekretnine/stan-novogradnja-zupa-dubrovacka-oglas-39532705,1,1
242,175.000 €,42.679026562385,18.093003865771,Dubrovnik - Okolica,U stambenoj zgradi,Jednoetažni,3-sobni,,57,https://www.njuskalo.hr/nekretnine/dvosobni-obiteljski-stan-izlazom-dvoriste-mokosica-oglas-41917660,1,
243,494.000 €,,,Dubrovnik,U stambenoj zgradi,Jednoetažni,4-sobni,2.,95,https://www.njuskalo.hr/nekretnine/komforni-trosobni-stan-nevjerojatnim-pogledom-more-staru-gradsk-oglas-41533644,2,
244,680.000 €,42.647603903355,18.101919567477,Dubrovnik,U stambenoj zgradi,Jednoetažni,5+ sobni,,172,https://www.njuskalo.hr/nekretnine/dva-trosobna-stana-centru-dubrovnika-agencijska-preporuka-oglas-41170039,4,
245,696.000 €,42.69344543391,18.048936172517,Dubrovnik - Okolica,U stambenoj zgradi,Jednoetažni,4-sobni,,136,https://www.njuskalo.hr/nekretnine/prekrasan-komforan-stan-novogradnji-otvorenim-pogledom-more-oglas-41134375,2,
246,291.000 €,42.691759591489,18.047445868908,Dubrovnik - Okolica,U stambenoj zgradi,Jednoetažni,Garsonijera,,57,https://www.njuskalo.hr/nekretnine/studio-apartman-novogradnji-pogledom-more-blizini-dubrovnika-oglas-41134373,1,
247,445.000 €,42.624425638327,18.209332368871,Župa Dubrovačka,U kući,Jednoetažni,4-sobni,,130,https://www.njuskalo.hr/nekretnine/moderani-dvoetazan-stan-prekrasnim-pogledom-more-dubrovnik-mlini-oglas-40482958,3,
