linenum,price,livingArea,lat,lng,county,city,neighborhood,flatBuildingtype,flatFloorCount,numberOfRooms,bathrooms with toilet,toilets,buildingFloorPosition,url
1884,220000.0,110.0,43.760740132797,15.774442295068,Šibensko-kninska,Vodice,Vodice,0,1,3,1,1,0,https://www.njuskalo.hr/nekretnine/vodice-stan-atraktivnoj-lokaciji-blizini-plaze-centra-oglas-37453497
1632,220000.0,90.0,43.760852195964,15.776427680233,Šibensko-kninska,Vodice,Vodice,1,1,4,3,1,4,https://www.njuskalo.hr/nekretnine/vodice-stan-3s-db-90m2-oglas-38478466
1905,220000.0,95.0,43.748302848629,15.825576867137,Šibensko-kninska,Vodice,Srima,0,2,4,2,1,0,https://www.njuskalo.hr/nekretnine/srima-dvoetazni-stan-95.56m2-dvoristem-300m-plaze-oglas-41652591
230,220000.0,65.0,43.7977169644976,15.67180796805772,Šibensko-kninska,Tisno,Tisno,1,1,2,2,1,2,https://www.njuskalo.hr/nekretnine/stan-tisno-prodaje-se-namjesten-stan-panoramskim-pogledom-more-oglas-41067670
897,220000.0,86.0,43.76223691230652,15.77451295397864,Šibensko-kninska,Vodice,Vodice,0,1,3,1,1,0,https://www.njuskalo.hr/nekretnine/vodice-novogradnja-prizemlje-430-m-plaze-parking-oglas-42252376
220,220000.0,63.0,43.753243581151,15.783954008285,Šibensko-kninska,Vodice,Vodice,0,1,1,1,1,3,https://www.njuskalo.hr/nekretnine/stan-vodice-centar-atraktivno-prodaje-se-stan-pogledom-more-oglas-36311936
99,220000.0,86.0,43.76073390974073,15.777424129535444,Šibensko-kninska,Vodice,Vodice,0,1,3,1,1,0,https://www.njuskalo.hr/nekretnine/vodice-dvosoban-stan-prizemlju-terasom-450-m-setnice-oglas-40280945
1312,220000.0,84.0,43.655307315940526,15.963270222098366,Šibensko-kninska,Šibenik - Okolica,Žaborić,0,1,2,1,1,1,https://www.njuskalo.hr/nekretnine/novogradnja-apartmani-zaboricu-150m-mora-oglas-40479435
628,220000.0,87.0,43.759986729966585,15.781249982561036,Šibensko-kninska,Vodice,Vodice,0,1,2,1,1,2,https://www.njuskalo.hr/nekretnine/stan-vodice-prodaje-se-dvosoban-stan-prizemlju-dvoristem-oglas-42092144
592,220000.0,84.0,43.761784501144064,15.778321765959674,Šibensko-kninska,Vodice,Vodice,0,1,2,1,1,2,https://www.njuskalo.hr/nekretnine/stan-vodice-prodaje-se-dvosoban-stan-prvom-katu-oglas-42093618
1885,220000.0,95.0,43.759323308062,15.776662162152,Šibensko-kninska,Vodice,Vodice,0,1,3,1,1,2,https://www.njuskalo.hr/nekretnine/vodice-apartman-centru-pogledom-more-blizina-plaze-atrakti-oglas-37453499
1436,220000.0,106.0,43.76073390974073,15.777424129535444,Šibensko-kninska,Vodice,Vodice,1,1,3,1,1,0,https://www.njuskalo.hr/nekretnine/vodice-blata-prostrani-stan-prizemlju-oglas-36994654
12,220800.0,98.0,43.75986906827715,15.779771642792412,Šibensko-kninska,Vodice,Vodice,0,1,4,2,1,2,https://www.njuskalo.hr/nekretnine/vodice-tri-spavace-sobe-pogled-more-2-kat-terasa-oglas-42327568
205,220800.0,83.0,43.76306850788071,15.777628554943506,Šibensko-kninska,Vodice,Vodice,0,1,3,2,2,2,https://www.njuskalo.hr/nekretnine/stan-vodice-83.00-m2-trosoban-bez-provizije-oglas-42122685
1205,221812.0,79.0,43.760969836733,15.774140744966,Šibensko-kninska,Vodice,Vodice,0,1,3,2,1,2,https://www.njuskalo.hr/nekretnine/vodice-stan-prvom-katu-strogi-centar-grada-oglas-40125145
1449,222000.0,93.0,43.76073390974073,15.777424129535444,Šibensko-kninska,Vodice,Vodice,0,1,3,1,1,2,https://www.njuskalo.hr/nekretnine/dvosoban-apartman-novogradnji-vodice-oglas-39209729
1626,222000.0,61.0,43.760049300493,15.77423560635,Šibensko-kninska,Vodice,Vodice,0,1,3,1,1,2,https://www.njuskalo.hr/nekretnine/vodice-stan-2s-db-61m2-oglas-37731530
959,222040.0,63.0,43.65405304,15.965849195,Šibensko-kninska,Šibenik - Okolica,Žaborić,0,1,3,1,1,0,https://www.njuskalo.hr/nekretnine/zaboric-moderan-stan-prizemlju-novogradnji-63-m2-oglas-42022441
571,222040.0,63.0,43.653663344939,15.962788790639,Šibensko-kninska,Šibenik - Okolica,Žaborić,0,1,2,1,1,0,https://www.njuskalo.hr/nekretnine/zaboric-novogradnja-apartman-vrtom-63.44-m2-oglas-40111560
160,222040.0,63.0,43.656039342886,15.965838808083,Šibensko-kninska,Šibenik - Okolica,Žaborić,0,1,3,1,1,0,https://www.njuskalo.hr/nekretnine/dvosoban-apartman-dvoristem-zaboric-oglas-40589772
1551,222300.0,78.0,43.759518093207,15.78284740448,Šibensko-kninska,Vodice,Vodice,0,3,3,1,1,2,https://www.njuskalo.hr/nekretnine/stan-vodice-85.00-m2-novogradnja-oglas-41918548
470,224400.0,65.0,43.684684843992,15.923821335623,Šibensko-kninska,Šibenik - Okolica,Brodarica,0,1,3,1,1,0,https://www.njuskalo.hr/nekretnine/brodarica-novogradnja-apartman-63.76m2-2s-prizemlju-220m-mora-oglas-41071543
645,224400.0,65.0,43.68484711191754,15.921632108742573,Šibensko-kninska,Šibenik - Okolica,Brodarica,0,1,3,1,1,0,https://www.njuskalo.hr/nekretnine/stan-prizemlju-65.99m2-a2-novogradnja-brodarica-oglas-42275451
76,224400.0,65.0,43.68484711191754,15.921632108742573,Šibensko-kninska,Šibenik - Okolica,Brodarica,0,1,2,1,1,0,https://www.njuskalo.hr/nekretnine/apartman-prizemlju-novogradnja-brodarica-65.99-m-2-oglas-41963975
1781,224500.0,78.0,43.528264964362,15.944882853827,Šibensko-kninska,Rogoznica,Rogoznica,0,2,4,2,1,2,https://www.njuskalo.hr/nekretnine/rogoznica-dvoetazni-stan-pored-plaze-a-sh-oglas-40165398
963,225000.0,50.0,43.66354718108,15.941519259582,Šibensko-kninska,Šibenik - Okolica,Žaborić,0,1,2,1,1,2,https://www.njuskalo.hr/nekretnine/stan-s11-zaboric-sibenik-113.5-m2-2s-2-kat-krovna-terasa-oglas-38360577
2125,225000.0,41.0,43.6630633,15.9435203,Šibensko-kninska,Šibenik - Okolica,Žaborić,0,1,1,1,1,2,https://www.njuskalo.hr/nekretnine/predivan-stan-novogradnji-oglas-38617359
1983,225000.0,71.0,43.746072902629,15.825450647511,Šibensko-kninska,Vodice,Srima,0,1,2,1,1,4,https://www.njuskalo.hr/nekretnine/srima-apartman-71.28-m2-dvosobni-pogledom-more-oglas-41147790
109,225000.0,113.0,43.669927989094,15.93482978447,Šibensko-kninska,Šibenik - Okolica,Žaborić,0,1,1,1,1,2,https://www.njuskalo.hr/nekretnine/zaboric-komforan-stan-pripadajucom-krovnom-terasom-oglas-38351158
