linenum,price,lat,lng,location,flatBuildingtype,flatFloorCount,numberOfRooms,buildingFloorPosition,livingArea,url,bathrooms with toilet,toilets
6578,427.000 €,45.179229860019,14.705713434348,Crikvenica,U stambenoj zgradi,Jednoetažni,4-sobni,1.,122,https://www.njuskalo.hr/nekretnine/crikvenica-stan-novogradnji-122-m2-oglas-41134425,2,
6579,247.000 €,45.110362936536,14.847517798387,Novi Vinodolski,U stambenoj zgradi,Jednoetažni,5+ sobni,1.,127,https://www.njuskalo.hr/nekretnine/vinodolski-klenovica-stan-drugi-red-mora-oglas-41334112,2,1
6580,225.000 €,44.776472381191,14.704060128754,Rab,U stambenoj zgradi,Dvoetažni,3-sobni,2.,75,https://www.njuskalo.hr/nekretnine/rab-kampor-stan-krovnom-terasom-pogledom-more-oglas-41334067,1,
6581,103.000 €,45.335843731727,14.421133214905,Rijeka,U stambenoj zgradi,Jednoetažni,1-sobni,4.,36,https://www.njuskalo.hr/nekretnine/prodaja-stana-podmurvicama-1skl-36.49-m2-oglas-41917795,1,
6582,227.000 €,45.363373867597,14.430212689134,Rijeka,U stambenoj zgradi,Jednoetažni,3-sobni,2.,72,https://www.njuskalo.hr/nekretnine/drenova-stan-atraktivnoj-lokaciji-2s-db-72-m2-oglas-38915206,1,
6583,275.000 €,45.178372403458,14.703768418846,Crikvenica,U stambenoj zgradi,Jednoetažni,4-sobni,1.,103,https://www.njuskalo.hr/nekretnine/crikvenica-obiteljski-stan-103-m2-oglas-39644970,1,
6584,400.000 €,45.18068274202,14.701096643938,Crikvenica,U stambenoj zgradi,Jednoetažni,2-sobni,,166,https://www.njuskalo.hr/nekretnine/crikvenica-4-stana-novogradnja-bazen-pogled-oglas-36806417,1,
6585,206.000 €,45.364554825607,14.428899922909,Rijeka,U stambenoj zgradi,Jednoetažni,3-sobni,1.,68,https://www.njuskalo.hr/nekretnine/drenova-2s-db-68.50-m2-lodom-garaznim-mjestom-oglas-39550159,1,
6586,206.000 €,45.364371912036,14.429837877464,Rijeka,U stambenoj zgradi,Jednoetažni,3-sobni,1.,68,https://www.njuskalo.hr/nekretnine/drenova-2s-db-68.54-m2-lodom-garaznim-mjestom-oglas-39550154,1,
6587,225.000 €,45.365947443289,14.428683284686,Rijeka,U stambenoj zgradi,Jednoetažni,3-sobni,1.,74,https://www.njuskalo.hr/nekretnine/drenova-2s-db-79-m2-lodom-garaznim-mjestom-oglas-39542322,1,
6588,300.000 €,,,Rijeka,U stambenoj zgradi,Jednoetažni,4-sobni,4.,141,https://www.njuskalo.hr/nekretnine/centar-gospodski-stan-3s-db-140-m2-oglas-28577976,2,1
6589,150.000 €,45.113099555471,14.848811257724,Novi Vinodolski,U stambenoj zgradi,Jednoetažni,3-sobni,2.,61,https://www.njuskalo.hr/nekretnine/klenovica-vinodolski-stan-balkonom-otvorenim-pogledom-oglas-40124961,1,
6590,295.000 €,45.154383144165,14.734705261695,Crikvenica,U stambenoj zgradi,Jednoetažni,3-sobni,1.,100,https://www.njuskalo.hr/nekretnine/selce-stan-velikom-okucnicom-rostiljem-oglas-41326062,2,
6591,690.000 €,45.030343031629,14.576358608452,Krk,U stambenoj zgradi,Dvoetažni,4-sobni,,106,https://www.njuskalo.hr/nekretnine/krk-dvoetazni-stan-novogradnji-oglas-40483084,2,1
6592,1.280.000 €,,,Opatija,U stambenoj zgradi,Jednoetažni,4-sobni,2.,138,https://www.njuskalo.hr/nekretnine/opatija-luksuzan-stan-modernoj-novogradnji-oglas-39486158,2,1
6593,93.000 €,45.37732292447,14.381159180913,Viškovo,U stambenoj zgradi,Jednoetažni,Garsonijera,,33,https://www.njuskalo.hr/nekretnine/viskovo-suncana-garsonijera-okucnicom-33-m2-oglas-41295965,1,
6594,382.000 €,45.34459528416,14.384140815684,Rijeka,U stambenoj zgradi,Jednoetažni,4-sobni,1.,100,https://www.njuskalo.hr/nekretnine/gornji-zamet-novoadaptirani-3sb-db-stan-garaza-oglas-41051222,2,
6595,301.000 €,45.027250121039,14.576239399367,Krk,U stambenoj zgradi,Jednoetažni,3-sobni,Prizemlje,72,https://www.njuskalo.hr/nekretnine/apartman-prizemlju-pogledom-more-oglas-41014055,1,
6596,515.000 €,45.127466956791,14.526989097879,Malinska-Dubašnica,U stambenoj zgradi,Jednoetažni,3-sobni,Prizemlje,69,https://www.njuskalo.hr/nekretnine/malinska-apartman-prizemlju-okucnicom-100-m-plaze-oglas-40658079,1,1
